adult,id,overview,popularity,title,vote_average,vote_count,release_year,release_month,genre,country,principal_cast,director
False,42528,"At the end of the Spanish civil war, Fando, a boy of about ten, tries to make sense of war and his father's arrest. His mother is religious, sympathetic to the Fascists; his father is accused of being a Red. Fando discovers that his mother may have aided in his father's arrest. Sometimes we witness Fando imagining explanations for what's going on; sometimes we see him at play, alone or with his friend Thérèse. Oedipal fantasies and a lad's natural curiosity about sex and death mix with his search for his mother's nature and his father's fate. Will Fando survive the search?",0.008527,Long Live Death,6.1,8.0,1971,Enero,Drama,France,,
False,13041,"El Topo decides to confront warrior Masters on a trans-formative desert journey he begins with his 6 year old son, who must bury his childhood totems to become a man. El Topo (the mole) claims to be God, while dressed as a gunfighter in black, riding a horse through a spiritual, mystical landscape strewn with old Western movie, and ancient Eastern religious symbols. Bandits slaughtered a village on his path, so El Topo avenges the massacred, then forcibly takes their leader's woman Mara as his. El Topo's surreal way is bloody, sexual and self-reflective, musing of his own demons, as he tries to vanquish those he encounters.",5.467355,El Topo,7.4,109.0,1970,Diciembre,Action,Mexico,,
False,43751,A couple of English tourists arrive on an island where all the children have gone crazy and are murdering the adults.,3.330335,Who Can Kill a Child?,6.8,43.0,1976,Abril,Horror,Spain,,
False,77360,"Family honor, greed, machismo, homophobia, and the dreams of whores collide in a Mexican town. Rich, elderly Don Alejo is poised to sell the town for a profit, needing only to buy a whorehouse to own all the buildings and close the deal. It's owned by a man and his daughter: Manuelita is gay, aging, afraid; he cross-dresses and entertains as a flamenco dancer; he wants to sell and leave. His daughter wants to stay. The return of Pancho complicates things: he's a hothead Alejo tries to control and he scared Manuelita the year before. Things come to a head as Pancho breaks Alejo's hold on him, then flirts and dances with Manuelita and finds himself at risk of being called a ""maricón.""",0.000308,Place without Limits,7.3,6.0,1978,Abril,Drama,Mexico,Lucha Villa,
False,17435,"Brother and sister Enrique and Rosa flee persecution at home in Guatemala and journey north, through Mexico and on to the United States, with the dream of starting a new life.",4.358487,El Norte,6.6,14.0,1983,Octubre,Thriller,United Kingdom,,
False,8221,"Almodóvar has described his fourth film as a homage to Italian Neorealism, although this tribute also involves jokes about paedophilia, prostitution, and a telekenetic child. The film, set in the towerblocks around Madrid, depicts female frustration and family breakdown.",2.154915,What Have I Done to Deserve This?,7.4,37.0,1984,Octubre,Drama,Spain,,
False,4043,"When porn director Pablo reluctantly breaks up with his boyfriend, Juan, he encourages him to stay in touch. Juan moves away to live in a lighthouse and eventually writes his ex, but in the interim Pablo has taken up a psychotic new lover, Antonio (Antonio Banderas). Antonio intercepts their correspondence and flies into a towering rage, terrifying Pablo but inspiring him creatively as he works on a play about his transsexual sister.",12.009833,Law of Desire,7.2,37.0,1987,Febrero,Comedy,Spain,,
False,9845,"A psychotic criminal couple kidnaps a random teenage couple. The woman rapes the male captive, and lets him watch his lover being raped by the man. They then plan to sacrifice the couple",2.919575,Dance with the Devil,6.2,39.0,1997,Octubre,Action,Mexico,,
False,1283,"Torrente, The Stupid Arm of The Law by Santiago Segura stars Javier Cámara as a corrupt, poor, delusional, sexist, egocentric, drunk and right-winged Madrid cop named Torrente. This over the top comedy shows Torrente on his search for heroin drug dealers and the outrageous characters he passes on his way. A cult film and one of the funniest Spanish films was the most successful box-office film.",3.809138,"Torrente, the Dumb Arm of the Law",6.2,52.0,1998,Marzo,Comedy,Spain,,
False,9439,"The mutilated body of a six year old girl is found in a water hole. The girl is identified as the missing daughter of Claudia. However, only two peices of evidence could be used to identify her; a bracelet with her name on it near the crime scene, and the fact that her right leg was three inches longer than her left. All other methods of identification were removed from her body. Five years later Claudia, now addicted to tranquilizers, receives a phone call from someone claiming to be her daughter, asking for her mother to come find her before 'they' kill her. Other mysterious clues show up, further indicating that Claudia's daughter is indeed still alive, and very much in danger. Claudia, a run-down ex-cop, and a parapsychology reporter put together the clues to discover Angela's whereabouts",2.564327,The Nameless,4.9,34.0,1999,Octubre,Horror,Spain,,
False,11556,A real-time dark comedy about a science geek who tangles with a clutch of Russian gangsters after he delivers them the wrong computer disk.,5.003217,Nicotina,6.2,16.0,2003,Septiembre,Drama,Argentina,,
False,1418,"One winter night, Pilar runs away from home. With her, she takes only a few belongings and her son, Juan. Antonio soon sets out to look for her. He says Pilar is his sunshine, and what's more, ""She gave him her eyes""...",5.557675,Take My Eyes,6.9,46.0,2003,Octubre,Drama,Spain,,
False,1913,"The Sea Inside is about Spaniard Ramón Sampedro, who fought a 30-year campaign to win the right to end his life with dignity. It is the story of Ramón’s relationships with two women: Julia a lawyer who supports his cause, and Rosa, a local woman who wants to convince him that life is worth living.",14.69768,The Sea Inside,7.2,224.0,2004,Septiembre,Drama,Spain,,
False,12086,"Santiago, capital of Chile during the Marxist government of elected, highly controversial president Salvador Allende. Father McEnroe supports his leftist views by introducing a program at the prestigious ""collegio"" (Catholic prep school) St. Patrick to allow free admission of some proletarian kids. One of them is Pedro Machuca, slum-raised son of the cleaning lady in Gonzalo Infante's liberal-bourgeois home. Yet the new classmates become buddies, paradoxically protesting together as Gonzalo gets adopted by Pedro's slum family and gang. But the adults spoil that too, not in the least when general Pinochet's coup ousts Allende, and supporters such as McEnroe.",1.570908,Machuca,7.5,37.0,2004,Febrero,Drama,Chile,,
False,16843,"Eighteen years after the murder of her parents, Sara Tobias searches for the meaning of the numbers '11:11' that was scratched in blood beside her mother's body. Following three sudden murders, supernatural events are unleashed as she gets closer to the truth.",1.321883,11:11,2.7,15.0,2004,Febrero,Horror,Sin info,,
False,58097,"At the outbreak of the Spanish Civil War, the nun Maria is forced to flee her convent. She takes refuge in a brothel, until it is liberated by a woman's anarchist group. Maria joins the group and eventually goes to the front. The women's group faces the problems of fighting not only the nationalists, but also factions on the left seeking to impose a more traditional military structure. Written by Brian Rawnsley",0.668261,Freedomfighters,6.7,12.0,1996,Abril,War,Belgium,,
False,32546,Sin info,0.477275,Lugares comunes,8.0,4.0,2002,Octubre,Drama,Argentina,,
False,26488,"Set in 1973 Spain, a struggling encyclopedia salesman and his wife take advantage of an offer to make adult films. The act turns him into an aspring legit filmmaker and her into an international sex symbol.",8.721919,Torremolinos 73,6.6,18.0,2003,Abril,Comedy,Denmark,,
False,52943,A man gets trapped inside a telephone box and nobody is able to free him.,1.487562,The Phone Box,6.7,23.0,1972,Diciembre,Horror,Spain,,Antonio Mercero
False,37601,"In the thirteenth century, the region around the city of Berzano was ruled by a legion of Templar Knights, who sought eternal life through the ingestion of human blood. They terrorized the region by harvesting the land and committing human sacrifices. They eventually got imprisoned and executed, left hung out for the crows to peck out their eyes. In modern day Portugal, a group of people visits the abandoned city, which awakens the Templar's corpses, terrorizing the region again.",1.203655,Tombs of the Blind Dead,5.6,32.0,1972,Abril,Horror,Portugal,,Amando de Ossorio
False,167087,"Three young and desperate inhabitants of Madrid attempt to rise above their circumstances by any means available to them in that sun-drenched city. This tight-knit trio must scramble when their hasty plans become derailed by a demanding matriarch, an abusive older brother, and the entire corrupt underclass with which they deal.",0.550651,Asfalto,6.0,1.0,2000,Febrero,Drama,Spain,Najwa Nimri,Daniel Calparsoro
False,32208,"Still Breathing and theft in a financial, Joseph (Hector Alterio), an old anarchist, and a young employee, Pedro (Leonardo Sbaraglia) live for four days violent and compassionate alternatives in their desperate flight from the Patagonia Argentina. Along the way they encounter Ana (Cecilia Dopazo), a teenager who accompanies them on the trip.",0.56792,Wild Horses,6.1,5.0,1995,Agosto,Action,Argentina,,
False,47007,The life of a man who preys on unsuspecting women for a living is changed when he finds an accomplice in the woman who loves and controls him.,0.324979,Deep Crimson,6.3,9.0,1996,Enero,Romance,France,,
